customer_id,first_name,last_name,gender,birth_date,age,age_group,email,phone,address_id,preferences
2596,Laura,Castillo,Female,1985-08-30,41,36-50,laura.castillo@hotmail.com,4464998655,4171,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
2597,Kendra,Richardson,Female,1955-04-05,71,65+,kendra.richardson@gmail.com,534-846-1949,2461,"{'preferred_categories': {'Groceries': 5, 'Books': 5, 'Home & Kitchen': 4, 'Beauty & Health': 2}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': True}"
2598,Travis,Martin,Male,1945-07-18,81,65+,travis.martin@yahoo.com,4553110277,5006,"{'preferred_categories': {'Groceries': 5, 'Books': 5, 'Home & Kitchen': 4, 'Beauty & Health': 2}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
2599,Angela,Black,Female,1975-11-02,51,36-50,angela.black@gmail.com,+1-427-934-2240x537,3927,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
2600,William,Sullivan,Male,1989-07-22,37,36-50,william.sullivan@gmail.com,586-743-2729x702,2388,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
2601,Rhonda,Bradshaw,Female,1976-12-20,50,36-50,rhonda.bradshaw@yahoo.com,001-338-361-2259x8383,5056,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
2602,Taylor,Rowe,Female,2001-05-03,25,18-25,taylor.rowe@yahoo.com,851.622.9460,1485,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
2603,Brendan,Wilson,Male,1960-11-05,66,51-65,brendan.wilson@gmail.com,501.679.0423,3075,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
2604,Ashley,Meyers,Female,1945-02-02,81,65+,ashley.meyers@hotmail.com,202-458-2315x9841,3287,"{'preferred_categories': {'Groceries': 5, 'Books': 5, 'Home & Kitchen': 4, 'Beauty & Health': 2}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
2605,Dawn,Cooper,Female,1975-12-18,51,36-50,dawn.cooper@hotmail.com,(249)759-0209,762,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
2606,Mary,Roth,Female,1961-11-21,65,51-65,mary.roth@hotmail.com,+1-303-623-4660,2844,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
2607,Nancy,Bishop,Female,1955-08-19,71,65+,nancy.bishop@gmail.com,(249)469-2206,1789,"{'preferred_categories': {'Groceries': 5, 'Books': 5, 'Home & Kitchen': 4, 'Beauty & Health': 2}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
2608,Amanda,Tate,Female,2008-09-26,18,18-25,amanda.tate@yahoo.com,892-355-4927x48671,3443,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
2609,Diane,Wilson,Female,2004-05-01,22,18-25,diane.wilson@yahoo.com,252-389-6484x7334,947,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
2610,Nathan,Sanchez,Male,1978-01-20,48,36-50,nathan.sanchez@gmail.com,280.991.4121x88497,4223,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
2611,Lisa,Taylor,Female,1963-06-12,63,51-65,lisa.taylor@gmail.com,(433)292-4532,5398,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
2612,Linda,Scott,Female,1967-07-02,59,51-65,linda.scott@yahoo.com,8575551849,3366,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
2613,Melissa,Alvarez,Female,1990-12-15,36,36-50,melissa.alvarez@gmail.com,+1-402-727-1708,4066,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
2614,Melissa,Graves,Female,1999-04-29,27,26-35,melissa.graves@hotmail.com,5913857917,3124,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
2615,Nicholas,Young,Male,2004-10-07,22,18-25,nicholas.young@gmail.com,536.719.7035,1424,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
2616,Glenda,Dennis,Female,1992-03-30,34,26-35,glenda.dennis@hotmail.com,001-678-479-3460,3037,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
2617,Derek,Morris,Male,1962-12-13,64,51-65,derek.morris@yahoo.com,668-593-0863,3318,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': True}"
2618,Maria,Sanchez,Female,1972-02-09,54,51-65,maria.sanchez@hotmail.com,969-930-8206x3842,1890,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
2619,Sara,Leonard,Female,1963-11-17,63,51-65,sara.leonard@yahoo.com,598.589.1739x9444,5109,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
2620,John,Moreno,Male,2003-03-29,23,18-25,john.moreno@hotmail.com,001-792-377-9362x049,3931,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
2621,Margaret,Wilcox,Female,1993-11-07,33,26-35,margaret.wilcox@yahoo.com,001-405-297-5368x475,4017,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
2622,Walter,Adams,Male,1977-07-12,49,36-50,walter.adams@hotmail.com,906.491.0079,2357,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
2623,Roger,Fleming,Male,1979-05-24,47,36-50,roger.fleming@hotmail.com,344-551-2245,1578,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
2624,Darin,Alexander,Male,1987-04-15,39,36-50,darin.alexander@hotmail.com,393-679-2729,4969,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
2625,Timothy,Kim,Male,1954-08-14,72,65+,timothy.kim@hotmail.com,834.553.5442x9729,2223,"{'preferred_categories': {'Groceries': 5, 'Books': 5, 'Home & Kitchen': 4, 'Beauty & Health': 2}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
2626,Craig,Scott,Male,1967-06-13,59,51-65,craig.scott@gmail.com,(351)629-5018,1103,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
2627,Katherine,Juarez,Female,1990-09-19,36,26-35,katherine.juarez@gmail.com,+1-852-378-1865x70504,3844,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
2628,Leonard,Stewart,Male,1994-08-20,32,26-35,leonard.stewart@yahoo.com,(350)261-0758x8287,4020,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
2629,Carlos,Evans,Male,2000-05-02,26,26-35,carlos.evans@yahoo.com,786.375.9778x9263,2426,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
2630,Tracy,Smith,Female,1969-05-29,57,51-65,tracy.smith@yahoo.com,8366176958,905,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': True, 'vip': True}"
2631,Daniel,Mathews,Male,1994-11-15,32,26-35,daniel.mathews@gmail.com,811.739.0067,4645,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
2632,Thomas,Rivera,Male,1999-02-07,27,26-35,thomas.rivera@hotmail.com,5224795562,4366,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': True}"
2633,Donald,Lewis,Male,1985-07-23,41,36-50,donald.lewis@yahoo.com,+1-834-778-9948,812,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
2634,Kelsey,Carter,Female,1989-10-20,37,36-50,kelsey.carter@yahoo.com,947-388-0191x7925,1163,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
2635,Crystal,Stout,Female,1990-12-01,36,36-50,crystal.stout@hotmail.com,001-950-701-1363x632,5381,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
2636,Susan,Garrison,Female,1995-12-27,31,26-35,susan.garrison@hotmail.com,001-674-594-5031x2150,5224,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': True}"
2637,Daniel,Weaver,Male,1946-04-29,80,65+,daniel.weaver@yahoo.com,345-769-6740x02877,2151,"{'preferred_categories': {'Groceries': 5, 'Books': 5, 'Home & Kitchen': 4, 'Beauty & Health': 2}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
2638,Michael,Rush,Male,1982-11-10,44,36-50,michael.rush@yahoo.com,(236)770-4570x442,4115,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
2639,Tammy,Wolf,Female,1973-06-03,53,51-65,tammy.wolf@gmail.com,+1-788-652-4048,3014,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
2640,Ruben,Craig,Male,1945-12-07,81,65+,ruben.craig@hotmail.com,001-969-710-9643x995,1668,"{'preferred_categories': {'Groceries': 5, 'Books': 5, 'Home & Kitchen': 4, 'Beauty & Health': 2}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
2641,Jose,Gardner,Male,2008-07-29,18,18-25,jose.gardner@yahoo.com,245-475-7348x9593,1782,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
2642,Erin,Snow,Female,2008-10-02,18,18-25,erin.snow@yahoo.com,(739)221-0720,2875,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
2643,Jean,Obrien,Female,2006-12-29,20,18-25,jean.obrien@yahoo.com,378-357-7134x238,2091,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
2644,Cynthia,Pitts,Female,1959-12-12,67,65+,cynthia.pitts@gmail.com,(910)409-1673x13655,2181,"{'preferred_categories': {'Groceries': 5, 'Books': 5, 'Home & Kitchen': 4, 'Beauty & Health': 2}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': True}"
2645,Ronald,Weber,Male,1989-06-27,37,36-50,ronald.weber@yahoo.com,+1-382-779-4956x24819,1962,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
2646,Linda,Rivas,Female,1988-11-16,38,36-50,linda.rivas@yahoo.com,742-975-4220,3426,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
2647,Adam,Wiggins,Male,1989-03-22,37,36-50,adam.wiggins@hotmail.com,5842616869,3148,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
2648,Janice,Porter,Female,1984-08-06,42,36-50,janice.porter@yahoo.com,+1-647-277-5037x27162,3243,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
2649,Kevin,Jordan,Male,2003-12-18,23,18-25,kevin.jordan@hotmail.com,685.815.6066,4719,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
2650,Robert,Nguyen,Male,2000-05-31,26,26-35,robert.nguyen@yahoo.com,001-446-683-1303,3144,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
2651,Alexander,Perez,Male,1975-12-02,51,51-65,alexander.perez@hotmail.com,(978)492-0508,3022,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': True}"
2652,Janet,Hernandez,Female,1990-06-17,36,36-50,janet.hernandez@yahoo.com,(432)472-5201x05150,1002,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
2653,Marc,Rodriguez,Male,1978-07-18,48,36-50,marc.rodriguez@hotmail.com,+1-900-341-5951x1459,1248,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': True}"
2654,Jennifer,Gutierrez,Female,2007-06-23,19,18-25,jennifer.gutierrez@yahoo.com,001-665-948-8811x45637,4078,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
2655,Gary,Grant,Male,1964-05-15,62,51-65,gary.grant@yahoo.com,001-994-400-0728x808,4683,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
2656,Diane,Martinez,Female,1998-09-28,28,26-35,diane.martinez@hotmail.com,(983)949-5519,2338,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
